x,y,station_id,ANIO,SEMANA,huevos,TMAX,TMIN,PRECIP,EVAP,dist_km
-89.60087504,20.95486806,31095,2024,38,19,37.42857143,21.64285714,6.5,6.031428571,3.691421834
-89.60087504,20.95486806,31095,2024,37,119,37.21428571,23,2.985714286,4.188333333,3.691421834
-89.60087504,20.95486806,31095,2024,36,16,35.85714286,22.14285714,11.32857143,4.386,3.691421834
-89.6016797,20.95470713,31095,2024,35,11,39,23.28571429,3.714285714,4.738333333,3.748188947
-89.6016797,20.95470713,31095,2024,37,130,37.21428571,23,2.985714286,4.188333333,3.748188947
-89.6016797,20.95470713,31095,2024,36,13,35.85714286,22.14285714,11.32857143,4.386,3.748188947
-89.6016797,20.95470713,31095,2024,38,0,37.42857143,21.64285714,6.5,6.031428571,3.748188947
-89.60827617,20.94911536,31044,2024,35,13,35.05,24.475,4.24,5.5,4.333904195
-89.60827617,20.94911536,31044,2024,38,93,34.74285714,24.55714286,2.13,5.142857143,4.333904195
-89.60827617,20.94911536,31044,2024,37,3,35.52857143,25.6,15.3,6.678,4.333904195
-89.60844784,20.94825705,31044,2024,35,53,35.05,24.475,4.24,5.5,4.319324285
-89.60844784,20.94825705,31044,2024,38,24,34.74285714,24.55714286,2.13,5.142857143,4.319324285
-89.60844784,20.94825705,31044,2024,37,32,35.52857143,25.6,15.3,6.678,4.319324285
-89.60844784,20.94825705,31044,2024,36,18,34.55714286,24.58571429,4.671428571,4.68,4.319324285
-89.60867,20.9488,31044,2024,35,87,35.05,24.475,4.24,5.5,4.293969298
-89.60867,20.9488,31044,2024,37,9,35.52857143,25.6,15.3,6.678,4.293969298
-89.60867,20.9488,31044,2024,36,32,34.55714286,24.58571429,4.671428571,4.68,4.293969298
-89.60867,20.9488,31044,2024,38,46,34.74285714,24.55714286,2.13,5.142857143,4.293969298
-89.60791016,20.94901276,31044,2024,35,31,35.05,24.475,4.24,5.5,4.372176468
-89.60791016,20.94901276,31044,2024,38,16,34.74285714,24.55714286,2.13,5.142857143,4.372176468
-89.60791016,20.94901276,31044,2024,37,2,35.52857143,25.6,15.3,6.678,4.372176468
-89.60791016,20.94901276,31044,2024,36,24,34.55714286,24.58571429,4.671428571,4.68,4.372176468
-89.60678019,20.95250636,31095,2024,35,5,39,23.28571429,3.714285714,4.738333333,4.238465964
-89.60678019,20.95250636,31095,2024,37,33,37.21428571,23,2.985714286,4.188333333,4.238465964
-89.60678019,20.95250636,31095,2024,36,32,35.85714286,22.14285714,11.32857143,4.386,4.238465964
-89.60678019,20.95250636,31095,2024,38,91,37.42857143,21.64285714,6.5,6.031428571,4.238465964
-89.6072308,20.9530428,31095,2024,35,24,39,23.28571429,3.714285714,4.738333333,4.21653029
-89.6072308,20.9530428,31095,2024,38,24,37.42857143,21.64285714,6.5,6.031428571,4.21653029
-89.6072308,20.9530428,31095,2024,37,36,37.21428571,23,2.985714286,4.188333333,4.21653029
-89.6072308,20.9530428,31095,2024,36,16,35.85714286,22.14285714,11.32857143,4.386,4.21653029
-89.6077136,20.95273167,31095,2024,35,29,39,23.28571429,3.714285714,4.738333333,4.273881418
-89.6077136,20.95273167,31095,2024,38,46,37.42857143,21.64285714,6.5,6.031428571,4.273881418
-89.6077136,20.95273167,31095,2024,37,205,37.21428571,23,2.985714286,4.188333333,4.273881418
-89.6077136,20.95273167,31095,2024,36,14,35.85714286,22.14285714,11.32857143,4.386,4.273881418
-89.60743465,20.95218449,31095,2024,35,19,39,23.28571429,3.714285714,4.738333333,4.306650532
-89.60743465,20.95218449,31095,2024,38,83,37.42857143,21.64285714,6.5,6.031428571,4.306650532
-89.60743465,20.95218449,31095,2024,37,65,37.21428571,23,2.985714286,4.188333333,4.306650532
-89.60743465,20.95218449,31095,2024,36,5,35.85714286,22.14285714,11.32857143,4.386,4.306650532
-89.61069125,20.95482804,31044,2024,38,38,34.74285714,24.55714286,2.13,5.142857143,4.117069834
-89.61069125,20.95482804,31044,2024,37,12,35.52857143,25.6,15.3,6.678,4.117069834
-89.61069125,20.95482804,31044,2024,36,21,34.55714286,24.58571429,4.671428571,4.68,4.117069834
-89.61155,20.95546,31044,2024,35,55,35.05,24.475,4.24,5.5,4.038629466
-89.61155,20.95546,31044,2024,38,5,34.74285714,24.55714286,2.13,5.142857143,4.038629466
-89.61155,20.95546,31044,2024,36,42,34.55714286,24.58571429,4.671428571,4.68,4.038629466
-89.61155,20.95546,31044,2024,37,12,35.52857143,25.6,15.3,6.678,4.038629466
-89.61088562,20.95539856,31044,2024,35,18,35.05,24.475,4.24,5.5,4.105845665
-89.61088562,20.95539856,31044,2024,38,21,34.74285714,24.55714286,2.13,5.142857143,4.105845665
-89.61088562,20.95539856,31044,2024,36,26,34.55714286,24.58571429,4.671428571,4.68,4.105845665
-89.61088562,20.95539856,31044,2024,37,26,35.52857143,25.6,15.3,6.678,4.105845665
-89.61135864,20.95461655,31044,2024,35,17,35.05,24.475,4.24,5.5,4.045319174
-89.61135864,20.95461655,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,4.045319174
-89.61135864,20.95461655,31044,2024,37,4,35.52857143,25.6,15.3,6.678,4.045319174
-89.61135864,20.95461655,31044,2024,36,32,34.55714286,24.58571429,4.671428571,4.68,4.045319174
-89.61476944,20.95537972,31044,2024,35,47,35.05,24.475,4.24,5.5,3.707005445
-89.61476944,20.95537972,31044,2024,38,21,34.74285714,24.55714286,2.13,5.142857143,3.707005445
-89.61476944,20.95537972,31044,2024,37,29,35.52857143,25.6,15.3,6.678,3.707005445
-89.61476944,20.95537972,31044,2024,36,34,34.55714286,24.58571429,4.671428571,4.68,3.707005445
-89.61539459,20.95502281,31044,2024,35,29,35.05,24.475,4.24,5.5,3.636652101
-89.61539459,20.95502281,31044,2024,37,25,35.52857143,25.6,15.3,6.678,3.636652101
-89.61539459,20.95502281,31044,2024,38,5,34.74285714,24.55714286,2.13,5.142857143,3.636652101
-89.61539459,20.95502281,31044,2024,36,22,34.55714286,24.58571429,4.671428571,4.68,3.636652101
-89.61464691,20.95476532,31044,2024,35,0,35.05,24.475,4.24,5.5,3.709195881
-89.61464691,20.95476532,31044,2024,38,4,34.74285714,24.55714286,2.13,5.142857143,3.709195881
-89.61464691,20.95476532,31044,2024,37,0,35.52857143,25.6,15.3,6.678,3.709195881
-89.61464691,20.95476532,31044,2024,36,0,34.55714286,24.58571429,4.671428571,4.68,3.709195881
-89.6151123,20.95456123,31044,2024,35,0,35.05,24.475,4.24,5.5,3.658157628
-89.6151123,20.95456123,31044,2024,38,3,34.74285714,24.55714286,2.13,5.142857143,3.658157628
-89.6151123,20.95456123,31044,2024,37,0,35.52857143,25.6,15.3,6.678,3.658157628
-89.6151123,20.95456123,31044,2024,36,0,34.55714286,24.58571429,4.671428571,4.68,3.658157628
-89.61677132,20.95154364,31044,2024,35,27,35.05,24.475,4.24,5.5,3.454852879
-89.61677132,20.95154364,31044,2024,37,18,35.52857143,25.6,15.3,6.678,3.454852879
-89.61677132,20.95154364,31044,2024,36,19,34.55714286,24.58571429,4.671428571,4.68,3.454852879
-89.61677132,20.95154364,31044,2024,38,13,34.74285714,24.55714286,2.13,5.142857143,3.454852879
-89.61711464,20.95257361,31044,2024,35,18,35.05,24.475,4.24,5.5,3.42689245
-89.61711464,20.95257361,31044,2024,38,7,34.74285714,24.55714286,2.13,5.142857143,3.42689245
-89.61711464,20.95257361,31044,2024,36,11,34.55714286,24.58571429,4.671428571,4.68,3.42689245
-89.61711464,20.95257361,31044,2024,37,16,35.52857143,25.6,15.3,6.678,3.42689245
-89.61659966,20.95256288,31044,2024,35,0,35.05,24.475,4.24,5.5,3.480088363
-89.61659966,20.95256288,31044,2024,37,0,35.52857143,25.6,15.3,6.678,3.480088363
-89.61659966,20.95256288,31044,2024,36,0,34.55714286,24.58571429,4.671428571,4.68,3.480088363
-89.61659966,20.95256288,31044,2024,38,9,34.74285714,24.55714286,2.13,5.142857143,3.480088363
-89.61675262,20.95248985,31044,2024,35,0,35.05,24.475,4.24,5.5,3.463599397
-89.61675262,20.95248985,31044,2024,37,0,35.52857143,25.6,15.3,6.678,3.463599397
-89.61675262,20.95248985,31044,2024,36,0,34.55714286,24.58571429,4.671428571,4.68,3.463599397
-89.61675262,20.95248985,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,3.463599397
-89.61789228,20.95564031,31044,2024,35,15,35.05,24.475,4.24,5.5,3.392610913
-89.61789228,20.95564031,31044,2024,38,8,34.74285714,24.55714286,2.13,5.142857143,3.392610913
-89.61789228,20.95564031,31044,2024,37,10,35.52857143,25.6,15.3,6.678,3.392610913
-89.61789228,20.95564031,31044,2024,36,11,34.55714286,24.58571429,4.671428571,4.68,3.392610913
-89.61847164,20.95529699,31044,2024,35,0,35.05,24.475,4.24,5.5,3.326537133
-89.61847164,20.95529699,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,3.326537133
-89.61847164,20.95529699,31044,2024,36,0,34.55714286,24.58571429,4.671428571,4.68,3.326537133
-89.61847164,20.95529699,31044,2024,37,0,35.52857143,25.6,15.3,6.678,3.326537133
-89.61899735,20.95592999,31044,2024,35,18,35.05,24.475,4.24,5.5,3.286212801
-89.61899735,20.95592999,31044,2024,38,7,34.74285714,24.55714286,2.13,5.142857143,3.286212801
-89.61899735,20.95592999,31044,2024,37,3,35.52857143,25.6,15.3,6.678,3.286212801
-89.61899735,20.95592999,31044,2024,36,7,34.55714286,24.58571429,4.671428571,4.68,3.286212801
-89.61831665,20.95623779,31044,2024,35,46,35.05,24.475,4.24,5.5,3.362380399
-89.61831665,20.95623779,31044,2024,38,11,34.74285714,24.55714286,2.13,5.142857143,3.362380399
-89.61831665,20.95623779,31044,2024,37,21,35.52857143,25.6,15.3,6.678,3.362380399
-89.61831665,20.95623779,31044,2024,36,31,34.55714286,24.58571429,4.671428571,4.68,3.362380399
-89.6225057,20.95689588,31044,2024,35,0,35.05,24.475,4.24,5.5,2.956232007
-89.6225057,20.95689588,31044,2024,37,0,35.52857143,25.6,15.3,6.678,2.956232007
-89.6225057,20.95689588,31044,2024,36,28,34.55714286,24.58571429,4.671428571,4.68,2.956232007
-89.6225057,20.95689588,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,2.956232007
-89.62155,20.95664,31044,2024,35,88,35.05,24.475,4.24,5.5,3.04516465
-89.62155,20.95664,31044,2024,36,51,34.55714286,24.58571429,4.671428571,4.68,3.04516465
-89.62155,20.95664,31044,2024,38,6,34.74285714,24.55714286,2.13,5.142857143,3.04516465
-89.62155,20.95664,31044,2024,37,13,35.52857143,25.6,15.3,6.678,3.04516465
-89.62250519,20.95670891,31044,2024,35,78,35.05,24.475,4.24,5.5,2.950960953
-89.62250519,20.95670891,31044,2024,38,31,34.74285714,24.55714286,2.13,5.142857143,2.950960953
-89.62250519,20.95670891,31044,2024,37,56,35.52857143,25.6,15.3,6.678,2.950960953
-89.62250519,20.95670891,31044,2024,36,22,34.55714286,24.58571429,4.671428571,4.68,2.950960953
-89.62227631,20.9563961,31044,2024,35,128,35.05,24.475,4.24,5.5,2.965431721
-89.62227631,20.9563961,31044,2024,38,121,34.74285714,24.55714286,2.13,5.142857143,2.965431721
-89.62227631,20.9563961,31044,2024,36,104,34.55714286,24.58571429,4.671428571,4.68,2.965431721
-89.62227631,20.9563961,31044,2024,37,5,35.52857143,25.6,15.3,6.678,2.965431721
-89.61991237,20.95239902,31044,2024,35,13,35.05,24.475,4.24,5.5,3.13576674
-89.61991237,20.95239902,31044,2024,37,13,35.52857143,25.6,15.3,6.678,3.13576674
-89.61991237,20.95239902,31044,2024,36,8,34.55714286,24.58571429,4.671428571,4.68,3.13576674
-89.61991237,20.95239902,31044,2024,38,15,34.74285714,24.55714286,2.13,5.142857143,3.13576674
-89.6207,20.95322,31044,2024,35,29,35.05,24.475,4.24,5.5,3.063595384
-89.6207,20.95322,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,3.063595384
-89.6207,20.95322,31044,2024,36,18,34.55714286,24.58571429,4.671428571,4.68,3.063595384
-89.61984,20.95317,31044,2024,35,0,35.05,24.475,4.24,5.5,3.151679527
-89.61984,20.95317,31044,2024,36,9,34.55714286,24.58571429,4.671428571,4.68,3.151679527
-89.61984,20.95317,31044,2024,37,17,35.52857143,25.6,15.3,6.678,3.151679527
-89.61984,20.95317,31044,2024,38,13,34.74285714,24.55714286,2.13,5.142857143,3.151679527
-89.62088776,20.95274734,31044,2024,35,12,35.05,24.475,4.24,5.5,3.03850422
-89.62088776,20.95274734,31044,2024,38,7,34.74285714,24.55714286,2.13,5.142857143,3.03850422
-89.62088776,20.95274734,31044,2024,36,7,34.55714286,24.58571429,4.671428571,4.68,3.03850422
-89.62088776,20.95274734,31044,2024,37,9,35.52857143,25.6,15.3,6.678,3.03850422
-89.62316132,20.95347023,31044,2024,35,19,35.05,24.475,4.24,5.5,2.813593731
-89.62316132,20.95347023,31044,2024,37,5,35.52857143,25.6,15.3,6.678,2.813593731
-89.62316132,20.95347023,31044,2024,36,73,34.55714286,24.58571429,4.671428571,4.68,2.813593731
-89.62316132,20.95347023,31044,2024,38,81,34.74285714,24.55714286,2.13,5.142857143,2.813593731
-89.62220001,20.95358658,31044,2024,38,6,34.74285714,24.55714286,2.13,5.142857143,2.914248398
-89.62220001,20.95358658,31044,2024,37,115,35.52857143,25.6,15.3,6.678,2.914248398
-89.62220001,20.95358658,31044,2024,36,10,34.55714286,24.58571429,4.671428571,4.68,2.914248398
-89.62259674,20.95319176,31044,2024,35,71,35.05,24.475,4.24,5.5,2.867684164
-89.62259674,20.95319176,31044,2024,37,91,35.52857143,25.6,15.3,6.678,2.867684164
-89.62259674,20.95319176,31044,2024,36,59,34.55714286,24.58571429,4.671428571,4.68,2.867684164
-89.62259674,20.95319176,31044,2024,38,29,34.74285714,24.55714286,2.13,5.142857143,2.867684164
-89.6231842,20.95329857,31044,2024,35,132,35.05,24.475,4.24,5.5,2.808684645
-89.6231842,20.95329857,31044,2024,38,80,34.74285714,24.55714286,2.13,5.142857143,2.808684645
-89.6231842,20.95329857,31044,2024,37,110,35.52857143,25.6,15.3,6.678,2.808684645
-89.6231842,20.95329857,31044,2024,36,82,34.55714286,24.58571429,4.671428571,4.68,2.808684645
-89.62548935,20.9492234,31044,2024,35,84,35.05,24.475,4.24,5.5,2.546758659
-89.62548935,20.9492234,31044,2024,38,79,34.74285714,24.55714286,2.13,5.142857143,2.546758659
-89.62548935,20.9492234,31044,2024,37,6,35.52857143,25.6,15.3,6.678,2.546758659
-89.62548935,20.9492234,31044,2024,36,6,34.55714286,24.58571429,4.671428571,4.68,2.546758659
-89.62600433,20.94842947,31044,2024,35,26,35.05,24.475,4.24,5.5,2.497934529
-89.62600433,20.94842947,31044,2024,38,68,34.74285714,24.55714286,2.13,5.142857143,2.497934529
-89.62600433,20.94842947,31044,2024,37,5,35.52857143,25.6,15.3,6.678,2.497934529
-89.62600433,20.94842947,31044,2024,36,35,34.55714286,24.58571429,4.671428571,4.68,2.497934529
-89.62690556,20.94945944,31044,2024,35,0,35.05,24.475,4.24,5.5,2.398980291
-89.62690556,20.94945944,31044,2024,37,0,35.52857143,25.6,15.3,6.678,2.398980291
-89.62690556,20.94945944,31044,2024,36,22,34.55714286,24.58571429,4.671428571,4.68,2.398980291
-89.62690556,20.94945944,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,2.398980291
-89.62618256,20.94946861,31044,2024,35,37,35.05,24.475,4.24,5.5,2.474012115
-89.62618256,20.94946861,31044,2024,36,10,34.55714286,24.58571429,4.671428571,4.68,2.474012115
-89.62618256,20.94946861,31044,2024,38,8,34.74285714,24.55714286,2.13,5.142857143,2.474012115
-89.62618256,20.94946861,31044,2024,37,14,35.52857143,25.6,15.3,6.678,2.474012115
-89.62304215,20.94992206,31044,2024,35,18,35.05,24.475,4.24,5.5,2.799429051
-89.62304215,20.94992206,31044,2024,38,0,34.74285714,24.55714286,2.13,5.142857143,2.799429051
-89.62304215,20.94992206,31044,2024,37,25,35.52857143,25.6,15.3,6.678,2.799429051
-89.62304215,20.94992206,31044,2024,36,21,34.55714286,24.58571429,4.671428571,4.68,2.799429051
-89.62322235,20.94958305,31044,2024,35,152,35.05,24.475,4.24,5.5,2.781092319
-89.62322235,20.94958305,31044,2024,38,8,34.74285714,24.55714286,2.13,5.142857143,2.781092319
-89.62322235,20.94958305,31044,2024,37,32,35.52857143,25.6,15.3,6.678,2.781092319
-89.62322235,20.94958305,31044,2024,36,110,34.55714286,24.58571429,4.671428571,4.68,2.781092319
-89.62415314,20.95001793,31044,2024,35,0,35.05,24.475,4.24,5.5,2.684045868
-89.62415314,20.95001793,31044,2024,37,10,35.52857143,25.6,15.3,6.678,2.684045868
-89.62415314,20.95001793,31044,2024,36,17,34.55714286,24.58571429,4.671428571,4.68,2.684045868
-89.62415314,20.95001793,31044,2024,38,128,34.74285714,24.55714286,2.13,5.142857143,2.684045868
-89.62353516,20.95040131,31044,2024,35,6,35.05,24.475,4.24,5.5,2.748577559
-89.62353516,20.95040131,31044,2024,36,8,34.55714286,24.58571429,4.671428571,4.68,2.748577559
-89.62353516,20.95040131,31044,2024,38,7,34.74285714,24.55714286,2.13,5.142857143,2.748577559
-89.62353516,20.95040131,31044,2024,37,0,35.52857143,25.6,15.3,6.678,2.748577559
-89.61052923,20.94934063,31044,2024,35,27,35.05,24.475,4.24,5.5,4.099472543
-89.61052923,20.94934063,31044,2024,38,110,34.74285714,24.55714286,2.13,5.142857143,4.099472543
-89.61052923,20.94934063,31044,2024,37,215,35.52857143,25.6,15.3,6.678,4.099472543
-89.61052923,20.94934063,31044,2024,36,28,34.55714286,24.58571429,4.671428571,4.68,4.099472543
-89.60974603,20.94919043,31044,2024,35,29,35.05,24.475,4.24,5.5,4.181119457
-89.60974603,20.94919043,31044,2024,38,29,34.74285714,24.55714286,2.13,5.142857143,4.181119457
-89.60974603,20.94919043,31044,2024,37,0,35.52857143,25.6,15.3,6.678,4.181119457
-89.60974603,20.94919043,31044,2024,36,10,34.55714286,24.58571429,4.671428571,4.68,4.181119457
-89.61058288,20.94886857,31044,2024,35,10,35.05,24.475,4.24,5.5,4.095185663
-89.61058288,20.94886857,31044,2024,38,33,34.74285714,24.55714286,2.13,5.142857143,4.095185663
-89.61058288,20.94886857,31044,2024,37,59,35.52857143,25.6,15.3,6.678,4.095185663
-89.61058288,20.94886857,31044,2024,36,52,34.55714286,24.58571429,4.671428571,4.68,4.095185663
-89.61003571,20.94883638,31044,2024,35,59,35.05,24.475,4.24,5.5,4.152090255
-89.61003571,20.94883638,31044,2024,36,18,34.55714286,24.58571429,4.671428571,4.68,4.152090255
-89.61003571,20.94883638,31044,2024,37,0,35.52857143,25.6,15.3,6.678,4.152090255
-89.61003571,20.94883638,31044,2024,38,78,34.74285714,24.55714286,2.13,5.142857143,4.152090255
-89.61237465,20.95144348,31044,2024,35,95,35.05,24.475,4.24,5.5,3.910449213
-89.61237465,20.95144348,31044,2024,38,47,34.74285714,24.55714286,2.13,5.142857143,3.910449213
-89.61237465,20.95144348,31044,2024,36,54,34.55714286,24.58571429,4.671428571,4.68,3.910449213
-89.61237465,20.95144348,31044,2024,37,50,35.52857143,25.6,15.3,6.678,3.910449213
-89.61191331,20.95133619,31044,2024,35,88,35.05,24.475,4.24,5.5,3.957852067
-89.61191331,20.95133619,31044,2024,38,54,34.74285714,24.55714286,2.13,5.142857143,3.957852067
-89.61191331,20.95133619,31044,2024,36,39,34.55714286,24.58571429,4.671428571,4.68,3.957852067
-89.61191331,20.95133619,31044,2024,37,36,35.52857143,25.6,15.3,6.678,3.957852067
-89.61199914,20.95084266,31044,2024,35,64,35.05,24.475,4.24,5.5,3.947268172
-89.61199914,20.95084266,31044,2024,38,26,34.74285714,24.55714286,2.13,5.142857143,3.947268172
-89.61199914,20.95084266,31044,2024,37,48,35.52857143,25.6,15.3,6.678,3.947268172
-89.61199914,20.95084266,31044,2024,36,51,34.55714286,24.58571429,4.671428571,4.68,3.947268172
-89.61206818,20.95152855,31044,2024,35,21,35.05,24.475,4.24,5.5,3.942642897
-89.61206818,20.95152855,31044,2024,37,22,35.52857143,25.6,15.3,6.678,3.942642897
-89.61206818,20.95152855,31044,2024,38,82,34.74285714,24.55714286,2.13,5.142857143,3.942642897
-89.61206818,20.95152855,31044,2024,36,27,34.55714286,24.58571429,4.671428571,4.68,3.942642897
-89.6042393,20.94728805,31095,2024,35,10,39,23.28571429,3.714285714,4.738333333,4.59906032
-89.6042393,20.94728805,31095,2024,38,27,37.42857143,21.64285714,6.5,6.031428571,4.59906032
-89.6042393,20.94728805,31095,2024,37,14,37.21428571,23,2.985714286,4.188333333,4.59906032
